,candidate_id,rt_gs_2,rt_gs_3,rt_gs_4,rt_gs_5,rt_gs_6,rt_gs_7,rt_gs_8,rt_gs_9,rt_gs_10,rt_gs_11,rt_gs_12,rt_gs_13,rt_gs_14,rt_gs_15,rt_gs_16,rt_gs_17,rt_gs_18,rt_gs_19,rt_gs_20,rt_total,gs_1,gs_2,gs_3,gs_4,gs_5,gs_6,gs_7,gs_8,gs_9,gs_10,gs_11,gs_12,gs_13,gs_14,gs_15,gs_16,gs_17,gs_18,gs_19,gs_20,sum_score,gender,home_computer,state,age
845,846,19,21,21,15,16,45,18,58,29,20,15,30,21,8,12,11,13,18,9,399,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,14,Female,No,OK,51
846,847,14,27,11,10,16,28,14,210,9,36,76,16,7,14,7,26,5,8,5,539,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,18,Female,Yes,MD,28
847,848,52,28,21,47,101,74,19,50,32,45,55,77,106,12,15,108,42,23,14,921,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,17,Female,No,WI,53
848,849,22,19,14,11,13,36,26,68,12,15,11,56,8,5,10,14,5,12,6,363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Male,Yes,OH,45
849,850,9,10,22,9,9,26,9,30,27,47,7,20,11,8,5,5,34,26,5,319,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,13,Female,Yes,ME,26
850,851,47,33,42,58,21,74,11,51,31,55,25,48,33,10,15,32,22,14,14,636,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,16,Female,Yes,MN,43
851,852,39,38,26,16,20,85,16,113,23,42,24,78,21,8,13,17,27,13,14,633,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,No,NY,43
852,853,21,21,14,16,25,58,17,66,18,13,14,62,12,10,16,12,9,26,9,439,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,16,Male,No,NY,40
853,854,12,12,9,17,115,24,8,11,8,16,11,17,13,10,10,7,12,8,10,330,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,12,Female,No,FL,41
854,855,39,18,13,105,19,45,94,18,22,42,987,22,144,5,7,33,10,73,20,1716,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,19,Female,No,CA,44
855,856,22,17,8,12,15,40,19,34,16,31,15,33,13,8,13,17,9,13,13,348,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,19,Female,Yes,MD,48
856,857,38,36,9,15,22,61,18,38,13,28,10,43,9,5,11,9,6,62,8,441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,Yes,NC,26
857,858,21,16,10,18,21,89,14,52,16,24,14,64,10,5,9,23,8,7,7,428,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,17,Female,No,MI,45
858,859,18,18,10,11,20,47,22,30,20,29,23,42,16,7,11,39,10,15,8,396,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,15,Female,Yes,FL,24
859,860,93,178,12,54,21,65,43,27,33,13,8,38,11,14,52,69,55,48,11,845,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,12,Male,Yes,NJ,29
860,861,27,32,16,20,20,58,17,81,18,20,17,48,15,7,13,33,11,17,8,478,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,16,Male,Yes,WA,34
861,862,10,9,9,18,11,5,9,25,16,8,17,13,19,5,6,8,5,9,7,209,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,1,13,Male,Yes,ME,26
862,863,78,15,10,34,45,95,10,159,9,10,10,29,6,4,10,9,7,10,5,555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,18,Female,Yes,WA,29
863,864,17,34,11,8,12,36,15,66,11,13,16,23,35,5,10,20,6,7,7,352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,Female,No,MN,44
864,865,34,85,21,16,47,93,53,44,18,45,13,71,10,5,7,24,8,16,8,618,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,18,Female,Yes,PA,31
865,866,25,35,16,18,21,61,24,957,33,81,16,50,24,7,10,20,9,14,9,1430,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,17,Female,No,CA,62
866,867,31,39,13,10,28,73,12,44,28,131,28,129,15,6,18,12,11,18,8,654,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,19,Female,No,OR,41
